model_timestamp,local_datetime_naive,date,hour,dayofweek,month,load,pred_load_lr,pred_load_xgb,error_xgb,abs_error_xgb
2026-02-07 17:00:00,2026-02-07 16:00:00,2026-02-07,16,5,2,10843,10777.38008275229,10862.167,-19.1669921875,19.1669921875
2026-02-07 18:00:00,2026-02-07 17:00:00,2026-02-07,17,5,2,11046,10892.245643355782,10970.577,75.4228515625,75.4228515625
2026-02-07 19:00:00,2026-02-07 18:00:00,2026-02-07,18,5,2,11128,11111.024349433383,11054.877,73.123046875,73.123046875
2026-02-07 20:00:00,2026-02-07 19:00:00,2026-02-07,19,5,2,11026,11078.874267743771,11082.127,-56.126953125,56.126953125
2026-02-07 21:00:00,2026-02-07 20:00:00,2026-02-07,20,5,2,10917,10856.679485748573,10925.33,-8.330078125,8.330078125
2026-02-07 22:00:00,2026-02-07 21:00:00,2026-02-07,21,5,2,10754,10729.291362038513,10745.1875,8.8125,8.8125
2026-02-07 23:00:00,2026-02-07 22:00:00,2026-02-07,22,5,2,10552,10518.979452553813,10542.371,9.62890625,9.62890625
2026-02-08 00:00:00,2026-02-07 23:00:00,2026-02-07,23,5,2,10370,10270.195655466305,10317.057,52.943359375,52.943359375
2026-02-08 01:00:00,2026-02-08 00:00:00,2026-02-08,0,6,2,10185,10217.414149022945,10206.787,-21.787109375,21.787109375
2026-02-08 02:00:00,2026-02-08 01:00:00,2026-02-08,1,6,2,10108,10036.698383159026,10059.069,48.9306640625,48.9306640625
2026-02-08 03:00:00,2026-02-08 02:00:00,2026-02-08,2,6,2,10037,10032.267979192964,10023.942,13.0576171875,13.0576171875
2026-02-08 04:00:00,2026-02-08 03:00:00,2026-02-08,3,6,2,9952,9988.303463894634,10022.023,-70.0234375,70.0234375
2026-02-08 05:00:00,2026-02-08 04:00:00,2026-02-08,4,6,2,9932,9930.377356839066,9986.252,-54.251953125,54.251953125
2026-02-08 06:00:00,2026-02-08 05:00:00,2026-02-08,5,6,2,10010,9981.193172043675,9987.713,22.287109375,22.287109375
2026-02-08 07:00:00,2026-02-08 06:00:00,2026-02-08,6,6,2,10161,10151.458478203396,10140.475,20.525390625,20.525390625
2026-02-08 08:00:00,2026-02-08 07:00:00,2026-02-08,7,6,2,10391,10357.368639622178,10398.95,-7.9501953125,7.9501953125
2026-02-08 09:00:00,2026-02-08 08:00:00,2026-02-08,8,6,2,10525,10605.957677059956,10571.313,-46.3134765625,46.3134765625
2026-02-08 10:00:00,2026-02-08 09:00:00,2026-02-08,9,6,2,10693,10660.375390153726,10624.497,68.5029296875,68.5029296875
2026-02-08 11:00:00,2026-02-08 10:00:00,2026-02-08,10,6,2,10758,10821.555081219227,10839.199,-81.19921875,81.19921875
2026-02-08 12:00:00,2026-02-08 11:00:00,2026-02-08,11,6,2,10733,10815.792322978357,10795.053,-62.052734375,62.052734375
2026-02-08 13:00:00,2026-02-08 12:00:00,2026-02-08,12,6,2,10709,10745.441574127964,10701.237,7.7626953125,7.7626953125
2026-02-08 14:00:00,2026-02-08 13:00:00,2026-02-08,13,6,2,10679,10735.926700482296,10695.463,-16.462890625,16.462890625
2026-02-08 15:00:00,2026-02-08 14:00:00,2026-02-08,14,6,2,10631,10709.956983500148,10675.484,-44.484375,44.484375
2026-02-08 16:00:00,2026-02-08 15:00:00,2026-02-08,15,6,2,10619,10654.221072033624,10685.415,-66.4150390625,66.4150390625
2026-02-08 17:00:00,2026-02-08 16:00:00,2026-02-08,16,6,2,10729,10657.084817685956,10763.284,-34.2841796875,34.2841796875
2026-02-08 18:00:00,2026-02-08 17:00:00,2026-02-08,17,6,2,10907,10824.371440249026,10896.4795,10.5205078125,10.5205078125
2026-02-08 19:00:00,2026-02-08 18:00:00,2026-02-08,18,6,2,10992,10988.723367216273,10966.692,25.3076171875,25.3076171875
2026-02-08 20:00:00,2026-02-08 19:00:00,2026-02-08,19,6,2,11011,10974.714993566056,10962.391,48.609375,48.609375
2026-02-08 21:00:00,2026-02-08 20:00:00,2026-02-08,20,6,2,10892,10922.38333776527,10936.757,-44.7568359375,44.7568359375
2026-02-08 22:00:00,2026-02-08 21:00:00,2026-02-08,21,6,2,10812,10712.144712662182,10730.309,81.69140625,81.69140625
2026-02-08 23:00:00,2026-02-08 22:00:00,2026-02-08,22,6,2,10545,10641.162492153731,10575.513,-30.5126953125,30.5126953125
2026-02-09 00:00:00,2026-02-08 23:00:00,2026-02-08,23,6,2,10282,10250.587800870626,10289.545,-7.544921875,7.544921875
2026-02-09 01:00:00,2026-02-09 00:00:00,2026-02-09,0,0,2,10096,10118.160005466527,10103.587,-7.5869140625,7.5869140625
2026-02-09 02:00:00,2026-02-09 01:00:00,2026-02-09,1,0,2,10024,9971.573826817188,9992.283,31.716796875,31.716796875
2026-02-09 03:00:00,2026-02-09 02:00:00,2026-02-09,2,0,2,9999,9971.596401463568,9980.383,18.6171875,18.6171875
2026-02-09 04:00:00,2026-02-09 03:00:00,2026-02-09,3,0,2,9987,9992.653713972479,9991.634,-4.6337890625,4.6337890625
2026-02-09 05:00:00,2026-02-09 04:00:00,2026-02-09,4,0,2,10042,10030.042807932823,10027.14,14.8603515625,14.8603515625
2026-02-09 06:00:00,2026-02-09 05:00:00,2026-02-09,5,0,2,10264,10164.316550027894,10177.441,86.55859375,86.55859375
2026-02-09 07:00:00,2026-02-09 06:00:00,2026-02-09,6,0,2,10701,10487.858930662016,10662.075,38.9248046875,38.9248046875
2026-02-09 08:00:00,2026-02-09 07:00:00,2026-02-09,7,0,2,11088,10991.844210054584,11110.864,-22.8642578125,22.8642578125
2026-02-09 09:00:00,2026-02-09 08:00:00,2026-02-09,8,0,2,11159,11283.83526368713,11185.934,-26.93359375,26.93359375
2026-02-09 10:00:00,2026-02-09 09:00:00,2026-02-09,9,0,2,11173,11153.769876697099,11186.668,-13.66796875,13.66796875
2026-02-09 11:00:00,2026-02-09 10:00:00,2026-02-09,10,0,2,11055,11137.091606723565,11162.877,-107.876953125,107.876953125
2026-02-09 12:00:00,2026-02-09 11:00:00,2026-02-09,11,0,2,11050,10976.61555005071,10987.299,62.701171875,62.701171875
2026-02-09 13:00:00,2026-02-09 12:00:00,2026-02-09,12,0,2,11040,11072.366725260323,10992.738,47.26171875,47.26171875
2026-02-09 14:00:00,2026-02-09 13:00:00,2026-02-09,13,0,2,11001,11080.88072289871,11023.704,-22.7041015625,22.7041015625
2026-02-09 15:00:00,2026-02-09 14:00:00,2026-02-09,14,0,2,11011,11020.818628258961,11010.84,0.16015625,0.16015625
2026-02-09 16:00:00,2026-02-09 15:00:00,2026-02-09,15,0,2,11082,11055.238015658832,11052.657,29.3427734375,29.3427734375
2026-02-09 17:00:00,2026-02-09 16:00:00,2026-02-09,16,0,2,11250,11162.430336409096,11219.123,30.876953125,30.876953125
2026-02-09 18:00:00,2026-02-09 17:00:00,2026-02-09,17,0,2,11348,11352.948159701022,11417.076,-69.076171875,69.076171875
2026-02-09 19:00:00,2026-02-09 18:00:00,2026-02-09,18,0,2,11399,11372.906248720203,11298.097,100.9033203125,100.9033203125
2026-02-09 20:00:00,2026-02-09 19:00:00,2026-02-09,19,0,2,11258,11360.567062487115,11337.669,-79.6689453125,79.6689453125
2026-02-09 21:00:00,2026-02-09 20:00:00,2026-02-09,20,0,2,11184,11105.517796220804,11147.057,36.943359375,36.943359375
2026-02-09 22:00:00,2026-02-09 21:00:00,2026-02-09,21,0,2,11082,11057.149089552975,10979.152,102.84765625,102.84765625
2026-02-09 23:00:00,2026-02-09 22:00:00,2026-02-09,22,0,2,10771,10921.55692567472,10825.094,-54.09375,54.09375
2026-02-10 00:00:00,2026-02-09 23:00:00,2026-02-09,23,0,2,10497,10473.752501620655,10494.464,2.5361328125,2.5361328125
2026-02-10 01:00:00,2026-02-10 00:00:00,2026-02-10,0,1,2,10282,10314.242772150927,10284.978,-2.9775390625,2.9775390625
2026-02-10 02:00:00,2026-02-10 01:00:00,2026-02-10,1,1,2,10167,10139.181529211459,10157.249,9.7509765625,9.7509765625
2026-02-10 03:00:00,2026-02-10 02:00:00,2026-02-10,2,1,2,10101,10090.810592979647,10090.59,10.41015625,10.41015625
2026-02-10 04:00:00,2026-02-10 03:00:00,2026-02-10,3,1,2,10123,10076.972456683598,10072.549,50.451171875,50.451171875
2026-02-10 05:00:00,2026-02-10 04:00:00,2026-02-10,4,1,2,10196,10189.243401709326,10175.451,20.548828125,20.548828125
2026-02-10 06:00:00,2026-02-10 05:00:00,2026-02-10,5,1,2,10383,10333.622357230706,10366.193,16.806640625,16.806640625
2026-02-10 07:00:00,2026-02-10 06:00:00,2026-02-10,6,1,2,10834,10607.573685402289,10744.25,89.75,89.75
2026-02-10 08:00:00,2026-02-10 07:00:00,2026-02-10,7,1,2,11270,11151.501931612505,11268.147,1.8525390625,1.8525390625
2026-02-10 09:00:00,2026-02-10 08:00:00,2026-02-10,8,1,2,11379,11496.792062236602,11372.594,6.40625,6.40625
2026-02-10 10:00:00,2026-02-10 09:00:00,2026-02-10,9,1,2,11377,11390.77253481846,11377.223,-0.22265625,0.22265625
2026-02-10 11:00:00,2026-02-10 10:00:00,2026-02-10,10,1,2,11266,11321.52094651535,11348.109,-82.109375,82.109375
2026-02-10 12:00:00,2026-02-10 11:00:00,2026-02-10,11,1,2,11149,11177.685384255914,11221.444,-72.4443359375,72.4443359375
2026-02-10 13:00:00,2026-02-10 12:00:00,2026-02-10,12,1,2,11023,11105.13399272117,11118.653,-95.6533203125,95.6533203125
2026-02-10 14:00:00,2026-02-10 13:00:00,2026-02-10,13,1,2,10979,10992.146935056257,11002.982,-23.982421875,23.982421875
2026-02-10 15:00:00,2026-02-10 14:00:00,2026-02-10,14,1,2,10962,10984.486614881193,10966.901,-4.9013671875,4.9013671875
2026-02-10 16:00:00,2026-02-10 15:00:00,2026-02-10,15,1,2,11006,10981.462594705394,10994.246,11.75390625,11.75390625
2026-02-10 17:00:00,2026-02-10 16:00:00,2026-02-10,16,1,2,11075,11068.001624206434,11134.077,-59.0771484375,59.0771484375
2026-02-10 18:00:00,2026-02-10 17:00:00,2026-02-10,17,1,2,11291,11155.287164543788,11213.923,77.0771484375,77.0771484375
2026-02-10 19:00:00,2026-02-10 18:00:00,2026-02-10,18,1,2,11414,11405.50737508416,11276.19,137.8095703125,137.8095703125
2026-02-10 20:00:00,2026-02-10 19:00:00,2026-02-10,19,1,2,11318,11424.304819420135,11350.309,-32.30859375,32.30859375
2026-02-10 21:00:00,2026-02-10 20:00:00,2026-02-10,20,1,2,11193,11186.396667844772,11186.155,6.8447265625,6.8447265625
2026-02-10 22:00:00,2026-02-10 21:00:00,2026-02-10,21,1,2,11021,11038.29320288963,11012.475,8.525390625,8.525390625
2026-02-10 23:00:00,2026-02-10 22:00:00,2026-02-10,22,1,2,10713,10823.494599540005,10752.867,-39.8671875,39.8671875
2026-02-11 00:00:00,2026-02-10 23:00:00,2026-02-10,23,1,2,10420,10416.388464993694,10450.513,-30.5126953125,30.5126953125
2026-02-11 01:00:00,2026-02-11 00:00:00,2026-02-11,0,2,2,10221,10215.888146362562,10211.85,9.150390625,9.150390625
2026-02-11 02:00:00,2026-02-11 01:00:00,2026-02-11,1,2,2,10061,10072.486743091136,10133.085,-72.0849609375,72.0849609375
2026-02-11 03:00:00,2026-02-11 02:00:00,2026-02-11,2,2,2,10036,9951.533601678146,9988.526,47.4736328125,47.4736328125
2026-02-11 04:00:00,2026-02-11 03:00:00,2026-02-11,3,2,2,10009,10029.81711074754,10040.7,-31.7001953125,31.7001953125
2026-02-11 05:00:00,2026-02-11 04:00:00,2026-02-11,4,2,2,10055,10047.767950081101,10048.384,6.6162109375,6.6162109375
2026-02-11 06:00:00,2026-02-11 05:00:00,2026-02-11,5,2,2,10271,10183.839931718734,10201.086,69.9140625,69.9140625
2026-02-11 07:00:00,2026-02-11 06:00:00,2026-02-11,6,2,2,10687,10521.712767362105,10694.506,-7.505859375,7.505859375
2026-02-11 08:00:00,2026-02-11 07:00:00,2026-02-11,7,2,2,11199,11006.616481356796,11131.034,67.9658203125,67.9658203125
2026-02-11 09:00:00,2026-02-11 08:00:00,2026-02-11,8,2,2,11204,11472.746676251509,11333.023,-129.0234375,129.0234375
2026-02-11 10:00:00,2026-02-11 09:00:00,2026-02-11,9,2,2,11142,11165.835723352884,11179.211,-37.2109375,37.2109375
2026-02-11 11:00:00,2026-02-11 10:00:00,2026-02-11,10,2,2,11080,11066.374290151456,11112.697,-32.697265625,32.697265625
2026-02-11 12:00:00,2026-02-11 11:00:00,2026-02-11,11,2,2,11031,11028.95068089644,11071.889,-40.888671875,40.888671875
2026-02-11 13:00:00,2026-02-11 12:00:00,2026-02-11,12,2,2,10977,11021.763446704219,10978.284,-1.2841796875,1.2841796875
2026-02-11 14:00:00,2026-02-11 13:00:00,2026-02-11,13,2,2,10983,10985.12908445315,10954.048,28.9521484375,28.9521484375
2026-02-11 15:00:00,2026-02-11 14:00:00,2026-02-11,14,2,2,10928,11021.13538011313,10978.225,-50.224609375,50.224609375
2026-02-11 16:00:00,2026-02-11 15:00:00,2026-02-11,15,2,2,10954,10934.478537389878,10932.223,21.77734375,21.77734375
2026-02-11 17:00:00,2026-02-11 16:00:00,2026-02-11,16,2,2,11078,11008.426470033914,11067.836,10.1640625,10.1640625
2026-02-11 18:00:00,2026-02-11 17:00:00,2026-02-11,17,2,2,11248,11172.936278478888,11230.182,17.818359375,17.818359375
2026-02-11 19:00:00,2026-02-11 18:00:00,2026-02-11,18,2,2,11399,11317.973258617425,11230.416,168.583984375,168.583984375
2026-02-11 20:00:00,2026-02-11 19:00:00,2026-02-11,19,2,2,11268,11401.541891851566,11374.585,-106.5849609375,106.5849609375
2026-02-11 21:00:00,2026-02-11 20:00:00,2026-02-11,20,2,2,11117,11095.980682351194,11165.056,-48.0556640625,48.0556640625
2026-02-11 22:00:00,2026-02-11 21:00:00,2026-02-11,21,2,2,10893,10926.775459175156,10931.9375,-38.9375,38.9375
2026-02-11 23:00:00,2026-02-11 22:00:00,2026-02-11,22,2,2,10629,10643.541786618762,10627.087,1.9130859375,1.9130859375
2026-02-12 00:00:00,2026-02-11 23:00:00,2026-02-11,23,2,2,10387,10330.80715450593,10380.806,6.1943359375,6.1943359375
2026-02-12 01:00:00,2026-02-12 00:00:00,2026-02-12,0,3,2,10211,10194.912270677863,10217.958,-6.9580078125,6.9580078125
2026-02-12 02:00:00,2026-02-12 01:00:00,2026-02-12,1,3,2,10084,10065.452889259499,10102.821,-18.8212890625,18.8212890625
2026-02-12 03:00:00,2026-02-12 02:00:00,2026-02-12,2,3,2,9997,9987.319766439134,10026.344,-29.34375,29.34375
2026-02-12 04:00:00,2026-02-12 03:00:00,2026-02-12,3,3,2,9968,9956.498437215185,9995.828,-27.828125,27.828125
2026-02-12 05:00:00,2026-02-12 04:00:00,2026-02-12,4,3,2,10008,10001.01772036301,10019.808,-11.8076171875,11.8076171875
2026-02-12 06:00:00,2026-02-12 05:00:00,2026-02-12,5,3,2,10213,10123.439558327624,10152.0205,60.9794921875,60.9794921875
2026-02-12 07:00:00,2026-02-12 06:00:00,2026-02-12,6,3,2,10644,10451.744871715982,10626.89,17.1103515625,17.1103515625
2026-02-12 08:00:00,2026-02-12 07:00:00,2026-02-12,7,3,2,11011,10967.224948577441,11063.64,-52.6396484375,52.6396484375
2026-02-12 09:00:00,2026-02-12 08:00:00,2026-02-12,8,3,2,11072,11224.646743998095,11118.363,-46.36328125,46.36328125
2026-02-12 10:00:00,2026-02-12 09:00:00,2026-02-12,9,3,2,11088,11081.907069969806,11105.166,-17.166015625,17.166015625
2026-02-12 11:00:00,2026-02-12 10:00:00,2026-02-12,10,3,2,11043,11064.573787336869,11094.377,-51.376953125,51.376953125
2026-02-12 12:00:00,2026-02-12 11:00:00,2026-02-12,11,3,2,10995,11004.610680041887,11009.109,-14.109375,14.109375
2026-02-12 13:00:00,2026-02-12 12:00:00,2026-02-12,12,3,2,11012,10989.018521149817,10977.922,34.078125,34.078125
2026-02-12 14:00:00,2026-02-12 13:00:00,2026-02-12,13,3,2,11013,11062.433913574376,11037.551,-24.55078125,24.55078125
2026-02-12 15:00:00,2026-02-12 14:00:00,2026-02-12,14,3,2,10997,11043.490116929208,11014.373,-17.373046875,17.373046875
2026-02-12 16:00:00,2026-02-12 15:00:00,2026-02-12,15,3,2,10974,11011.640517610173,11059.5,-85.5,85.5
2026-02-12 17:00:00,2026-02-12 16:00:00,2026-02-12,16,3,2,11060,10986.099230932574,11068.308,-8.3076171875,8.3076171875
2026-02-12 18:00:00,2026-02-12 17:00:00,2026-02-12,17,3,2,11272,11123.376892767417,11218.939,53.060546875,53.060546875
2026-02-12 19:00:00,2026-02-12 18:00:00,2026-02-12,18,3,2,11378,11352.360087859257,11284.367,93.6328125,93.6328125
2026-02-12 20:00:00,2026-02-12 19:00:00,2026-02-12,19,3,2,11283,11348.888303867852,11306.354,-23.353515625,23.353515625
2026-02-12 21:00:00,2026-02-12 20:00:00,2026-02-12,20,3,2,11140,11121.668212982062,11170.523,-30.5234375,30.5234375
2026-02-12 22:00:00,2026-02-12 21:00:00,2026-02-12,21,3,2,10937,10940.973326457757,10926.675,10.3251953125,10.3251953125
2026-02-12 23:00:00,2026-02-12 22:00:00,2026-02-12,22,3,2,10683,10689.563880996871,10688.033,-5.033203125,5.033203125
2026-02-13 00:00:00,2026-02-12 23:00:00,2026-02-12,23,3,2,10389,10381.311520207679,10413.556,-24.5556640625,24.5556640625
2026-02-13 01:00:00,2026-02-13 00:00:00,2026-02-13,0,4,2,10179,10176.817128583838,10204.462,-25.4619140625,25.4619140625
2026-02-13 02:00:00,2026-02-13 01:00:00,2026-02-13,1,4,2,10054,10018.191029718568,10078.012,-24.01171875,24.01171875
2026-02-13 03:00:00,2026-02-13 02:00:00,2026-02-13,2,4,2,10003,9960.74169052595,9997.712,5.2880859375,5.2880859375
2026-02-13 04:00:00,2026-02-13 03:00:00,2026-02-13,3,4,2,9979,9981.422521337085,9989.687,-10.6865234375,10.6865234375
2026-02-13 05:00:00,2026-02-13 04:00:00,2026-02-13,4,4,2,9986,10016.623132098086,10028.112,-42.1123046875,42.1123046875
2026-02-13 06:00:00,2026-02-13 05:00:00,2026-02-13,5,4,2,10166,10092.202070925012,10078.952,87.0478515625,87.0478515625
2026-02-13 07:00:00,2026-02-13 06:00:00,2026-02-13,6,4,2,10515,10406.964636827448,10599.064,-84.064453125,84.064453125
2026-02-13 08:00:00,2026-02-13 07:00:00,2026-02-13,7,4,2,10945,10823.59170677107,10939.3125,5.6875,5.6875
2026-02-13 09:00:00,2026-02-13 08:00:00,2026-02-13,8,4,2,11085,11218.582481841499,11087.37,-2.3701171875,2.3701171875
2026-02-13 10:00:00,2026-02-13 09:00:00,2026-02-13,9,4,2,11110,11151.960946197476,11121.404,-11.404296875,11.404296875
2026-02-13 11:00:00,2026-02-13 10:00:00,2026-02-13,10,4,2,10999,11099.900607796984,11119.971,-120.970703125,120.970703125
2026-02-13 12:00:00,2026-02-13 11:00:00,2026-02-13,11,4,2,10920,10933.876834050077,10992.984,-72.984375,72.984375
2026-02-13 13:00:00,2026-02-13 12:00:00,2026-02-13,12,4,2,10905,10906.433534528504,10833.018,71.982421875,71.982421875
2026-02-13 14:00:00,2026-02-13 13:00:00,2026-02-13,13,4,2,10893,10951.750359213958,10896.682,-3.681640625,3.681640625
2026-02-13 15:00:00,2026-02-13 14:00:00,2026-02-13,14,4,2,10821,10930.975985169049,10907.948,-86.9482421875,86.9482421875
2026-02-13 16:00:00,2026-02-13 15:00:00,2026-02-13,15,4,2,10773,10820.630549948888,10834.318,-61.318359375,61.318359375
2026-02-13 17:00:00,2026-02-13 16:00:00,2026-02-13,16,4,2,10826,10791.495396070388,10856.651,-30.6513671875,30.6513671875
2026-02-13 18:00:00,2026-02-13 17:00:00,2026-02-13,17,4,2,10955,10895.354299992425,10904.039,50.9609375,50.9609375
2026-02-13 19:00:00,2026-02-13 18:00:00,2026-02-13,18,4,2,11110,11038.19971930484,11001.162,108.837890625,108.837890625
2026-02-13 20:00:00,2026-02-13 19:00:00,2026-02-13,19,4,2,11011,11154.361613469207,11100.421,-89.4208984375,89.4208984375
2026-02-13 21:00:00,2026-02-13 20:00:00,2026-02-13,20,4,2,10908,10891.635109278874,10920.54,-12.5400390625,12.5400390625
2026-02-13 22:00:00,2026-02-13 21:00:00,2026-02-13,21,4,2,10822,10767.173528457148,10742.312,79.6884765625,79.6884765625
2026-02-13 23:00:00,2026-02-13 22:00:00,2026-02-13,22,4,2,10627,10669.156771559312,10610.157,16.8427734375,16.8427734375
2026-02-14 00:00:00,2026-02-13 23:00:00,2026-02-13,23,4,2,10404,10390.218006750785,10397.944,6.0556640625,6.0556640625
2026-02-14 01:00:00,2026-02-14 00:00:00,2026-02-14,0,5,2,10244,10233.722726168753,10214.133,29.8671875,29.8671875
2026-02-14 02:00:00,2026-02-14 01:00:00,2026-02-14,1,5,2,10099,10111.650012559829,10131.839,-32.8388671875,32.8388671875
2026-02-14 03:00:00,2026-02-14 02:00:00,2026-02-14,2,5,2,10034,9984.984518112995,9991.085,42.9150390625,42.9150390625
2026-02-14 04:00:00,2026-02-14 03:00:00,2026-02-14,3,5,2,9955,9981.941245816804,10007.5205,-52.5205078125,52.5205078125
2026-02-14 05:00:00,2026-02-14 04:00:00,2026-02-14,4,5,2,9945,9929.841305214004,9978.726,-33.7255859375,33.7255859375
2026-02-14 06:00:00,2026-02-14 05:00:00,2026-02-14,5,5,2,9988,9997.250007836868,9979.853,8.1474609375,8.1474609375
2026-02-14 07:00:00,2026-02-14 06:00:00,2026-02-14,6,5,2,10153,10110.366429833828,10091.757,61.2431640625,61.2431640625
2026-02-14 08:00:00,2026-02-14 07:00:00,2026-02-14,7,5,2,10353,10362.02790894441,10412.482,-59.482421875,59.482421875
2026-02-14 09:00:00,2026-02-14 08:00:00,2026-02-14,8,5,2,10500,10554.306734655209,10510.259,-10.2587890625,10.2587890625
2026-02-14 10:00:00,2026-02-14 09:00:00,2026-02-14,9,5,2,10657,10639.86826317032,10621.173,35.8271484375,35.8271484375
2026-02-14 11:00:00,2026-02-14 10:00:00,2026-02-14,10,5,2,10710,10770.357451538779,10739.536,-29.5361328125,29.5361328125
2026-02-14 12:00:00,2026-02-14 11:00:00,2026-02-14,11,5,2,10767,10750.2554609034,10702.469,64.53125,64.53125
2026-02-14 13:00:00,2026-02-14 12:00:00,2026-02-14,12,5,2,10693,10805.276622707124,10734.464,-41.4638671875,41.4638671875
2026-02-14 14:00:00,2026-02-14 13:00:00,2026-02-14,13,5,2,10624,10670.813385731262,10651.166,-27.166015625,27.166015625
2026-02-14 15:00:00,2026-02-14 14:00:00,2026-02-14,14,5,2,10551,10613.82259275392,10612.04,-61.0400390625,61.0400390625
2026-02-14 16:00:00,2026-02-14 15:00:00,2026-02-14,15,5,2,10565,10534.876672091132,10557.246,7.75390625,7.75390625
2026-02-14 17:00:00,2026-02-14 16:00:00,2026-02-14,16,5,2,10634,10585.867649069685,10645.148,-11.1484375,11.1484375
2026-02-14 18:00:00,2026-02-14 17:00:00,2026-02-14,17,5,2,10879,10678.711546892435,10722.242,156.7578125,156.7578125
2026-02-14 19:00:00,2026-02-14 18:00:00,2026-02-14,18,5,2,11044,10980.949648025076,10939.819,104.1806640625,104.1806640625
2026-02-14 20:00:00,2026-02-14 19:00:00,2026-02-14,19,5,2,10970,11040.097849360445,10986.735,-16.7353515625,16.7353515625
2026-02-14 21:00:00,2026-02-14 20:00:00,2026-02-14,20,5,2,10836,10805.88781891119,10862.405,-26.4052734375,26.4052734375
2026-02-14 22:00:00,2026-02-14 21:00:00,2026-02-14,21,5,2,10718,10627.862038816367,10702.789,15.2109375,15.2109375
2026-02-14 23:00:00,2026-02-14 22:00:00,2026-02-14,22,5,2,10556,10508.27921424874,10507.846,48.154296875,48.154296875
2026-02-15 00:00:00,2026-02-14 23:00:00,2026-02-14,23,5,2,10366,10305.029767111164,10346.737,19.2626953125,19.2626953125
2026-02-15 01:00:00,2026-02-15 00:00:00,2026-02-15,0,6,2,10185,10214.747036796762,10215.785,-30.78515625,30.78515625
2026-02-15 02:00:00,2026-02-15 01:00:00,2026-02-15,1,6,2,10089,10042.390550538428,10053.194,35.8056640625,35.8056640625
2026-02-15 03:00:00,2026-02-15 02:00:00,2026-02-15,2,6,2,10052,10005.662822786355,10011.607,40.392578125,40.392578125
2026-02-15 04:00:00,2026-02-15 03:00:00,2026-02-15,3,6,2,10029,10017.264134226636,10035.797,-6.796875,6.796875
2026-02-15 05:00:00,2026-02-15 04:00:00,2026-02-15,4,6,2,10017,10028.884975173063,10039.798,-22.7978515625,22.7978515625
2026-02-15 06:00:00,2026-02-15 05:00:00,2026-02-15,5,6,2,10045,10060.491120407842,10057.367,-12.3671875,12.3671875
2026-02-15 07:00:00,2026-02-15 06:00:00,2026-02-15,6,6,2,10195,10150.410493756232,10141.71,53.2900390625,53.2900390625
2026-02-15 08:00:00,2026-02-15 07:00:00,2026-02-15,7,6,2,10388,10381.065299063348,10429.326,-41.326171875,41.326171875
2026-02-15 09:00:00,2026-02-15 08:00:00,2026-02-15,8,6,2,10515,10573.659735207732,10526.781,-11.78125,11.78125
2026-02-15 10:00:00,2026-02-15 09:00:00,2026-02-15,9,6,2,10534,10643.898844622636,10582.697,-48.697265625,48.697265625
2026-02-15 11:00:00,2026-02-15 10:00:00,2026-02-15,10,6,2,10543,10592.592515304024,10553.285,-10.28515625,10.28515625
2026-02-15 12:00:00,2026-02-15 11:00:00,2026-02-15,11,6,2,10532,10592.63397432781,10531.206,0.7939453125,0.7939453125
2026-02-15 13:00:00,2026-02-15 12:00:00,2026-02-15,12,6,2,10539,10578.027184320375,10519.845,19.1552734375,19.1552734375
2026-02-15 14:00:00,2026-02-15 13:00:00,2026-02-15,13,6,2,10537,10602.63133826916,10528.066,8.93359375,8.93359375
2026-02-15 15:00:00,2026-02-15 14:00:00,2026-02-15,14,6,2,10547,10594.344732973614,10521.49,25.509765625,25.509765625
2026-02-15 16:00:00,2026-02-15 15:00:00,2026-02-15,15,6,2,10628,10599.04926914125,10575.6455,52.3544921875,52.3544921875
2026-02-15 17:00:00,2026-02-15 16:00:00,2026-02-15,16,6,2,10764,10697.436315403986,10777.387,-13.38671875,13.38671875
2026-02-15 18:00:00,2026-02-15 17:00:00,2026-02-15,17,6,2,11027,10833.519941823586,10884.219,142.78125,142.78125
2026-02-15 19:00:00,2026-02-15 18:00:00,2026-02-15,18,6,2,11203,11107.892527484237,11040.181,162.8193359375,162.8193359375
2026-02-15 20:00:00,2026-02-15 19:00:00,2026-02-15,19,6,2,11097,11175.115265806995,11171.504,-74.50390625,74.50390625
2026-02-15 21:00:00,2026-02-15 20:00:00,2026-02-15,20,6,2,10973,10892.317711610887,10982.892,-9.8916015625,9.8916015625
2026-02-15 22:00:00,2026-02-15 21:00:00,2026-02-15,21,6,2,10840,10758.266132088786,10796.062,43.9384765625,43.9384765625
2026-02-15 23:00:00,2026-02-15 22:00:00,2026-02-15,22,6,2,10641,10615.58183791255,10604.348,36.65234375,36.65234375
2026-02-16 00:00:00,2026-02-15 23:00:00,2026-02-15,23,6,2,10403,10363.594734712662,10400.838,2.162109375,2.162109375
2026-02-16 01:00:00,2026-02-16 00:00:00,2026-02-16,0,0,2,10260,10235.399653083548,10217.587,42.4130859375,42.4130859375
2026-02-16 02:00:00,2026-02-16 01:00:00,2026-02-16,1,0,2,10148,10150.066738218844,10152.114,-4.1142578125,4.1142578125
2026-02-16 03:00:00,2026-02-16 02:00:00,2026-02-16,2,0,2,10063,10070.855243973927,10072.586,-9.5859375,9.5859375
2026-02-16 04:00:00,2026-02-16 03:00:00,2026-02-16,3,0,2,9994,10023.430444062797,10057.769,-63.7685546875,63.7685546875
